brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
52607.0,for_sale,249900.0,5.0,2.0,0.11,1186032.0,Woonsocket,Rhode Island,2895.0,4900.0,
98733.0,for_sale,75000.0,,,0.26,482.0,Woonsocket,Rhode Island,2895.0,,
45068.0,for_sale,609900.0,3.0,3.0,0.23,801.0,Woonsocket,Rhode Island,2895.0,2100.0,
92290.0,for_sale,75000.0,,,0.09,526.0,Woonsocket,Rhode Island,2895.0,,
78838.0,for_sale,99900.0,,,2.99,578.0,North Smithfield,Rhode Island,2896.0,,
80158.0,for_sale,155000.0,,,3.59,772.0,North Smithfield,Rhode Island,2896.0,,
78576.0,for_sale,89000.0,,,0.9,1234.0,South Kingstown,Rhode Island,2879.0,,
108039.0,for_sale,235000.0,,,4.19,1233.0,South Kingstown,Rhode Island,2879.0,,
54138.0,for_sale,10000.0,,,0.06,601.0,Narragansett,Rhode Island,2882.0,,
45068.0,for_sale,145000.0,,,0.16,231.0,Narragansett,Rhode Island,2882.0,,
8048.0,for_sale,34900.0,,,0.16,1415.0,Narragansett,Rhode Island,2882.0,,
54138.0,for_sale,50000.0,,,0.28,312.0,Narragansett,Rhode Island,2882.0,,
80052.0,for_sale,100000.0,,,0.23,1590923.0,Narragansett,Rhode Island,2882.0,,
54138.0,for_sale,15000.0,,,0.25,254.0,Narragansett,Rhode Island,2882.0,,
85365.0,for_sale,100000.0,,,0.21,1525.0,Narragansett,Rhode Island,2882.0,,
79249.0,for_sale,99000.0,,,0.12,1269.0,Narragansett,Rhode Island,2882.0,,
18721.0,for_sale,99000.0,,,0.31,704.0,Narragansett,Rhode Island,2882.0,,
55677.0,for_sale,349000.0,,,1.15,581.0,Narragansett,Rhode Island,2882.0,,
55677.0,for_sale,199000.0,,,0.37,2700.0,Narragansett,Rhode Island,2882.0,,
66165.0,for_sale,595000.0,,,1.43,227.0,Narragansett,Rhode Island,2882.0,,
72024.0,for_sale,569000.0,,,0.57,951.0,Narragansett,Rhode Island,2882.0,,
108039.0,for_sale,575000.0,,,0.25,1042.0,Narragansett,Rhode Island,2882.0,,
55677.0,for_sale,700000.0,,,0.25,1360.0,Narragansett,Rhode Island,2882.0,,
80052.0,for_sale,4250000.0,,,8.5,843.0,Warwick,Rhode Island,2888.0,,
89823.0,for_sale,125000.0,,,0.86,1053.0,Westerly,Rhode Island,2891.0,,
69712.0,for_sale,337290.0,2.0,2.0,,600080.0,Westerly,Rhode Island,2891.0,1500.0,
69712.0,for_sale,337290.0,2.0,2.0,,694701.0,Westerly,Rhode Island,2891.0,1408.0,
69712.0,for_sale,337290.0,2.0,2.0,,560391.0,Westerly,Rhode Island,2891.0,1408.0,
69712.0,for_sale,557000.0,3.0,3.0,,329121.0,Westerly,Rhode Island,2891.0,2350.0,
69712.0,for_sale,557000.0,3.0,2.0,,436098.0,Westerly,Rhode Island,2891.0,2350.0,
69712.0,for_sale,479900.0,2.0,2.0,,731366.0,Westerly,Rhode Island,2891.0,1520.0,
69712.0,for_sale,479900.0,2.0,2.0,,763268.0,Westerly,Rhode Island,2891.0,1520.0,
69712.0,for_sale,699000.0,2.0,2.0,,268330.0,Westerly,Rhode Island,2891.0,2350.0,
69712.0,for_sale,479900.0,2.0,2.0,,651848.0,Westerly,Rhode Island,2891.0,1500.0,
69712.0,for_sale,479900.0,2.0,2.0,,521945.0,Westerly,Rhode Island,2891.0,1500.0,
69712.0,for_sale,479900.0,2.0,2.0,,196273.0,Westerly,Rhode Island,2891.0,1500.0,
69712.0,for_sale,479900.0,2.0,2.0,,480989.0,Westerly,Rhode Island,2891.0,1500.0,
69712.0,for_sale,479900.0,2.0,2.0,,384717.0,Westerly,Rhode Island,2891.0,1500.0,
78576.0,for_sale,325000.0,4.0,3.0,0.22,384662.0,Westerly,Rhode Island,2891.0,4384.0,
79320.0,for_sale,129900.0,,,0.18,1138046.0,Westerly,Rhode Island,2891.0,,
109914.0,for_sale,175000.0,,,0.33,1761032.0,Westerly,Rhode Island,2891.0,,
16774.0,for_sale,419900.0,4.0,4.0,0.24,268287.0,Westerly,Rhode Island,2891.0,3970.0,
80750.0,for_sale,199000.0,,,0.28,1383459.0,Westerly,Rhode Island,2891.0,,2021-04-01
106147.0,for_sale,1495000.0,2.0,2.0,0.99,1228856.0,Westerly,Rhode Island,2891.0,1116.0,
51341.0,for_sale,895000.0,,,11.68,607.0,Westerly,Rhode Island,2891.0,,
73679.0,for_sale,7500.0,,,0.21,709.0,Woonsocket,Rhode Island,2895.0,,
109167.0,for_sale,49900.0,,,0.14,658.0,Woonsocket,Rhode Island,2895.0,,
79077.0,for_sale,49000.0,,,0.12,491.0,Woonsocket,Rhode Island,2895.0,,
73768.0,for_sale,469200.0,,,26.64,249.0,Woonsocket,Rhode Island,2895.0,,
91013.0,for_sale,509900.0,3.0,3.0,0.23,804.0,Woonsocket,Rhode Island,2895.0,2700.0,
52607.0,for_sale,300000.0,4.0,2.0,0.5,986702.0,Woonsocket,Rhode Island,2895.0,2696.0,
4647.0,for_sale,94888.0,,,0.18,939.0,Woonsocket,Rhode Island,2895.0,,
91013.0,for_sale,499900.0,3.0,3.0,0.38,805.0,Woonsocket,Rhode Island,2895.0,2612.0,
45068.0,for_sale,539900.0,3.0,3.0,0.23,802.0,Woonsocket,Rhode Island,2895.0,2076.0,
79077.0,for_sale,399999.0,3.0,2.0,0.12,491.0,Woonsocket,Rhode Island,2895.0,1250.0,
45068.0,for_sale,589900.0,3.0,3.0,0.23,1165526.0,Woonsocket,Rhode Island,2895.0,2100.0,
36122.0,for_sale,573297.0,5.0,3.0,0.75,111631.0,Woonsocket,Rhode Island,2895.0,3296.0,
84534.0,for_sale,219000.0,2.0,2.0,,1522238.0,West Warwick,Rhode Island,2893.0,1168.0,2019-12-03
80158.0,for_sale,249900.0,2.0,2.0,,77799.0,West Warwick,Rhode Island,2893.0,1205.0,2021-09-24
78166.0,for_sale,235000.0,2.0,2.0,,1414390.0,West Warwick,Rhode Island,2893.0,1102.0,
19682.0,for_sale,149900.0,2.0,1.0,,846832.0,West Warwick,Rhode Island,2893.0,860.0,2021-05-03
81672.0,for_sale,389900.0,3.0,3.0,,1801383.0,West Warwick,Rhode Island,2893.0,1404.0,
62466.0,for_sale,59900.0,,,0.09,445.0,Warwick,Rhode Island,2889.0,,
22654.0,for_sale,69900.0,,,0.18,1512.0,Warwick,Rhode Island,2886.0,,
45068.0,for_sale,99000.0,,,0.11,398.0,Warwick,Rhode Island,2886.0,,
77550.0,for_sale,2200000.0,,,1.61,3073.0,Warwick,Rhode Island,2886.0,,
22654.0,for_sale,484900.0,3.0,3.0,0.16,1308390.0,Warwick,Rhode Island,2886.0,2007.0,
22654.0,for_sale,495515.0,3.0,3.0,0.21,763450.0,Warwick,Rhode Island,2886.0,1604.0,
22654.0,for_sale,505000.0,3.0,3.0,0.16,329357.0,Warwick,Rhode Island,2886.0,2119.0,
22654.0,for_sale,510000.0,3.0,3.0,0.16,1446587.0,Warwick,Rhode Island,2886.0,1684.0,
57108.0,for_sale,539000.0,2.0,2.0,0.21,1708042.0,South Kingstown,Rhode Island,2879.0,1778.0,
57108.0,for_sale,539000.0,2.0,2.0,0.26,731648.0,South Kingstown,Rhode Island,2879.0,1778.0,
57108.0,for_sale,539000.0,2.0,2.0,0.21,1751649.0,South Kingstown,Rhode Island,2879.0,1778.0,
57108.0,for_sale,539000.0,2.0,2.0,0.21,1446798.0,South Kingstown,Rhode Island,2879.0,1778.0,
57108.0,for_sale,539000.0,2.0,2.0,0.23,1470121.0,South Kingstown,Rhode Island,2879.0,1778.0,
57108.0,for_sale,539000.0,2.0,2.0,0.23,955004.0,South Kingstown,Rhode Island,2879.0,1778.0,
66165.0,for_sale,679000.0,2.0,2.0,0.21,1032727.0,South Kingstown,Rhode Island,2879.0,1778.0,
80750.0,for_sale,849900.0,4.0,3.0,2.34,1134830.0,South Kingstown,Rhode Island,2879.0,2500.0,
57108.0,for_sale,620660.0,2.0,2.0,0.21,1564069.0,South Kingstown,Rhode Island,2879.0,2028.0,
29049.0,for_sale,599900.0,3.0,2.0,0.21,389.0,South Kingstown,Rhode Island,2879.0,1556.0,
66165.0,for_sale,530000.0,2.0,3.0,,398781.0,South Kingstown,Rhode Island,2879.0,2345.0,2018-02-08
57108.0,for_sale,539000.0,2.0,2.0,0.23,652185.0,South Kingstown,Rhode Island,2879.0,1778.0,
57108.0,for_sale,539000.0,2.0,2.0,0.2,242492.0,South Kingstown,Rhode Island,2879.0,1778.0,
29049.0,for_sale,599900.0,3.0,3.0,0.15,1443.0,South Kingstown,Rhode Island,2879.0,1838.0,
57108.0,for_sale,539000.0,2.0,2.0,0.19,312220.0,South Kingstown,Rhode Island,2879.0,1778.0,
66165.0,for_sale,1150000.0,3.0,3.0,,1076408.0,South Kingstown,Rhode Island,2879.0,2160.0,2020-07-08
29049.0,for_sale,689900.0,4.0,4.0,0.2,1442.0,South Kingstown,Rhode Island,2879.0,2307.0,
80158.0,for_sale,830000.0,3.0,3.0,1.0,915726.0,Smithfield,Rhode Island,2917.0,2200.0,2021-06-25
9515.0,for_sale,4700000.0,6.0,7.0,1.89,95985.0,Block Island,Rhode Island,2807.0,3826.0,2016-11-15
32337.0,for_sale,230000.0,1.0,1.0,,23102.0,Providence,Rhode Island,2903.0,675.0,2015-11-20
66166.0,for_sale,245000.0,1.0,1.0,,23087.0,Providence,Rhode Island,2903.0,741.0,2019-08-14
78723.0,for_sale,269000.0,1.0,1.0,,23092.0,Providence,Rhode Island,2903.0,796.0,2006-08-29
69445.0,for_sale,449900.0,2.0,3.0,,1358121.0,Providence,Rhode Island,2903.0,1308.0,2005-10-31
81672.0,for_sale,829000.0,2.0,2.0,,19186.0,Providence,Rhode Island,2903.0,1666.0,
46584.0,for_sale,1129000.0,3.0,3.0,,11774.0,Providence,Rhode Island,2903.0,1750.0,
106807.0,for_sale,349900.0,,,0.18,708398.0,Providence,Rhode Island,2903.0,,
102253.0,for_sale,515000.0,1.0,1.0,,11769.0,Providence,Rhode Island,2903.0,978.0,
81672.0,for_sale,579000.0,2.0,1.0,,19188.0,Providence,Rhode Island,2903.0,1093.0,
11500.0,for_sale,369900.0,5.0,2.0,0.25,985525.0,Providence,Rhode Island,2904.0,2482.0,2017-06-19
32337.0,for_sale,325000.0,3.0,3.0,,1496366.0,North Providence,Rhode Island,2904.0,1400.0,2006-09-14
78984.0,for_sale,495000.0,3.0,3.0,,366689.0,North Providence,Rhode Island,2904.0,1263.0,2017-02-08
22647.0,for_sale,310000.0,2.0,3.0,,168248.0,North Providence,Rhode Island,2904.0,1785.0,2012-11-19
45068.0,for_sale,129900.0,2.0,1.0,,15162.0,North Providence,Rhode Island,2904.0,712.0,2018-10-16
81338.0,for_sale,359000.0,6.0,2.0,0.08,1540257.0,Providence,Rhode Island,2904.0,2592.0,
62466.0,for_sale,469900.0,3.0,3.0,0.11,1645523.0,Providence,Rhode Island,2904.0,2817.0,
67059.0,for_sale,109000.0,1.0,1.0,,601540.0,North Providence,Rhode Island,2904.0,,2005-06-28
78958.0,for_sale,329900.0,2.0,2.0,,1382434.0,North Providence,Rhode Island,2904.0,1227.0,
18364.0,for_sale,350000.0,2.0,2.0,,696458.0,North Providence,Rhode Island,2904.0,1445.0,
22622.0,for_sale,349900.0,3.0,2.0,,34521.0,Providence,Rhode Island,2906.0,1298.0,2020-12-28
80052.0,for_sale,200000.0,1.0,1.0,,114843.0,Providence,Rhode Island,2906.0,504.0,1993-12-30
85368.0,for_sale,299000.0,2.0,1.0,,197472.0,Providence,Rhode Island,2906.0,1093.0,2005-05-31
85368.0,for_sale,765000.0,5.0,4.0,,1567734.0,Providence,Rhode Island,2906.0,3209.0,2018-05-30
85368.0,for_sale,1350000.0,4.0,3.0,0.13,404665.0,Providence,Rhode Island,2906.0,2778.0,2011-05-31
66166.0,for_sale,285000.0,3.0,1.0,,1451159.0,Providence,Rhode Island,2906.0,1007.0,2012-07-13
85368.0,for_sale,535000.0,2.0,3.0,,14351.0,Providence,Rhode Island,2906.0,1569.0,2018-08-02
85368.0,for_sale,1250000.0,3.0,3.0,0.14,47097.0,Providence,Rhode Island,2906.0,3044.0,2012-06-18
85368.0,for_sale,295000.0,2.0,1.0,,296992.0,Providence,Rhode Island,2906.0,800.0,2018-10-30
85368.0,for_sale,535000.0,3.0,2.0,,307995.0,Providence,Rhode Island,2906.0,1460.0,2018-03-02
77327.0,for_sale,260000.0,1.0,1.0,,1383206.0,Providence,Rhode Island,2906.0,906.0,2019-07-10
107300.0,for_sale,229000.0,6.0,2.0,0.24,75095.0,Providence,Rhode Island,2907.0,4998.0,
104660.0,for_sale,179000.0,3.0,2.0,,1011757.0,Providence,Rhode Island,2908.0,1152.0,
45068.0,for_sale,130000.0,2.0,2.0,0.03,893575.0,Providence,Rhode Island,2909.0,1224.0,
5274.0,for_sale,89000.0,,,0.25,1511.0,Cranston,Rhode Island,2910.0,,
54657.0,for_sale,690000.0,6.0,3.0,0.09,1120820.0,Cranston,Rhode Island,2910.0,4212.0,
77327.0,for_sale,219900.0,2.0,2.0,,1303918.0,North Providence,Rhode Island,2911.0,1415.0,2020-02-28
15852.0,for_sale,389900.0,3.0,3.0,,1009946.0,North Providence,Rhode Island,2911.0,1920.0,2021-01-25
55440.0,for_sale,159900.0,2.0,1.0,,603514.0,North Providence,Rhode Island,2911.0,760.0,2017-08-28
77327.0,for_sale,299000.0,2.0,2.0,,1310755.0,North Providence,Rhode Island,2911.0,1211.0,
47010.0,for_sale,50000.0,,,2.0,656.0,East Providence,Rhode Island,2914.0,,
104660.0,for_sale,289000.0,4.0,2.0,0.08,,East Providence,Rhode Island,2914.0,1456.0,
75122.0,for_sale,375000.0,4.0,4.0,0.12,595541.0,East Providence,Rhode Island,2914.0,3868.0,
22622.0,for_sale,349900.0,3.0,1.0,0.11,893572.0,East Providence,Rhode Island,2914.0,936.0,2017-09-22
19629.0,for_sale,299900.0,3.0,2.0,0.06,1556812.0,East Providence,Rhode Island,2914.0,1029.0,2003-06-30
85368.0,for_sale,849000.0,3.0,4.0,0.06,523245.0,East Providence,Rhode Island,2914.0,2773.0,
85368.0,for_sale,849000.0,3.0,4.0,0.06,695874.0,East Providence,Rhode Island,2914.0,2773.0,
51130.0,for_sale,475000.0,3.0,3.0,0.12,166683.0,East Providence,Rhode Island,2915.0,1834.0,2019-09-11
46584.0,for_sale,75000.0,,,0.05,1513.0,East Providence,Rhode Island,2915.0,,
79935.0,for_sale,75000.0,,,0.23,528.0,East Providence,Rhode Island,2915.0,,
81672.0,for_sale,895000.0,9.0,4.0,0.62,967259.0,East Providence,Rhode Island,2915.0,3915.0,
46584.0,for_sale,164900.0,,,0.09,597.0,East Providence,Rhode Island,2915.0,,
79013.0,for_sale,220000.0,1.0,1.0,,1052123.0,East Providence,Rhode Island,2915.0,779.0,
109167.0,for_sale,274900.0,2.0,1.0,,1452170.0,East Providence,Rhode Island,2915.0,850.0,
109167.0,for_sale,289900.0,2.0,2.0,,255010.0,Smithfield,Rhode Island,2917.0,1280.0,2008-01-17
22647.0,for_sale,785250.0,4.0,3.0,1.93,1440.0,Smithfield,Rhode Island,2917.0,3375.0,
79077.0,for_sale,249900.0,2.0,2.0,,1499535.0,Smithfield,Rhode Island,2917.0,1008.0,2007-10-26
79077.0,for_sale,199900.0,,,6.63,514.0,Smithfield,Rhode Island,2917.0,,
11500.0,for_sale,279000.0,4.0,3.0,0.14,1828493.0,Johnston,Rhode Island,2919.0,2310.0,
45068.0,for_sale,170000.0,2.0,1.0,,161934.0,Johnston,Rhode Island,2919.0,900.0,2021-02-01
81672.0,for_sale,264900.0,2.0,2.0,,443573.0,Johnston,Rhode Island,2919.0,1168.0,2016-09-16
11500.0,for_sale,250000.0,4.0,3.0,0.14,1828494.0,Johnston,Rhode Island,2919.0,2310.0,
11500.0,for_sale,225000.0,3.0,2.0,0.14,1828495.0,Johnston,Rhode Island,2919.0,1200.0,
81032.0,for_sale,424000.0,2.0,2.0,,1273617.0,Johnston,Rhode Island,2919.0,1489.0,
78958.0,for_sale,185000.0,,,4.71,1032.0,Cranston,Rhode Island,2921.0,,
72024.0,for_sale,896450.0,4.0,3.0,1.84,847429.0,Cranston,Rhode Island,2921.0,3311.0,
45068.0,for_sale,75000.0,,,0.24,694.0,Cranston,Rhode Island,2921.0,,
108039.0,for_sale,849900.0,3.0,3.0,0.46,336.0,Cranston,Rhode Island,2921.0,3000.0,
108039.0,for_sale,849900.0,3.0,3.0,0.46,335.0,Cranston,Rhode Island,2921.0,2500.0,
75847.0,for_sale,535000.0,3.0,3.0,0.23,1105087.0,Cranston,Rhode Island,2921.0,1700.0,
72024.0,for_sale,810643.0,4.0,3.0,2.0,1192653.0,Cranston,Rhode Island,2921.0,3146.0,
72024.0,for_sale,930670.0,4.0,3.0,0.61,16722.0,Cranston,Rhode Island,2921.0,3146.0,
66166.0,for_sale,359000.0,2.0,2.0,,807561.0,Providence,Rhode Island,2906.0,1290.0,2016-08-18
28614.0,for_sale,750000.0,,,0.25,321777.0,Providence,Rhode Island,2906.0,,1991-08-06
106606.0,for_sale,175000.0,,,1.1,1158.0,East Providence,Rhode Island,2914.0,,
13825.0,for_sale,299900.0,,,5.9,1013.0,Cranston,Rhode Island,2921.0,,
21951.0,for_sale,99900.0,,,0.53,1447.0,Cranston,Rhode Island,2920.0,,
98733.0,for_sale,139900.0,,,0.83,1017.0,Cranston,Rhode Island,2920.0,,
15852.0,for_sale,50000.0,,,0.09,530.0,Johnston,Rhode Island,2919.0,,
21951.0,for_sale,99900.0,,,0.2,471.0,Johnston,Rhode Island,2919.0,,
21951.0,for_sale,99900.0,,,0.23,176.0,Johnston,Rhode Island,2919.0,,
20699.0,for_sale,325000.0,2.0,3.0,,917831.0,Johnston,Rhode Island,2919.0,1224.0,
20699.0,for_sale,325000.0,2.0,3.0,,12079.0,Johnston,Rhode Island,2919.0,1224.0,
20699.0,for_sale,325000.0,2.0,3.0,,1760782.0,Johnston,Rhode Island,2919.0,1224.0,
20699.0,for_sale,330000.0,2.0,3.0,,1450347.0,Johnston,Rhode Island,2919.0,1224.0,
92290.0,for_sale,369000.0,,,3.37,1023.0,Johnston,Rhode Island,2919.0,,
91013.0,for_sale,899999.0,,,10.3,1281.0,Johnston,Rhode Island,2919.0,,
78958.0,for_sale,429000.0,2.0,2.0,,199191.0,Johnston,Rhode Island,2919.0,1450.0,
78958.0,for_sale,484900.0,4.0,3.0,,871746.0,Johnston,Rhode Island,2919.0,1489.0,
13825.0,for_sale,414900.0,2.0,2.0,,34779.0,Johnston,Rhode Island,2919.0,1490.0,
45068.0,for_sale,299900.0,2.0,2.0,,1310895.0,Providence,Rhode Island,2909.0,1104.0,2002-11-26
13825.0,for_sale,399900.0,3.0,3.0,0.15,1666935.0,Providence,Rhode Island,2909.0,4796.0,
72018.0,for_sale,325000.0,2.0,3.0,,381082.0,Providence,Rhode Island,2909.0,1448.0,2015-05-06
45068.0,for_sale,419900.0,7.0,3.0,0.15,475699.0,Providence,Rhode Island,2908.0,5619.0,
32168.0,for_sale,329000.0,4.0,4.0,0.15,1685595.0,Providence,Rhode Island,2908.0,4323.0,
3599.0,for_sale,325000.0,2.0,2.0,,1421779.0,North Providence,Rhode Island,2904.0,1360.0,
85655.0,for_sale,539900.0,3.0,3.0,,561711.0,North Providence,Rhode Island,2904.0,1678.0,
14252.0,for_sale,124900.0,1.0,1.0,,192939.0,North Providence,Rhode Island,2904.0,600.0,2018-03-16
81032.0,for_sale,165000.0,2.0,2.0,,13652.0,Providence,Rhode Island,2904.0,1036.0,2001-11-02
78958.0,for_sale,399900.0,2.0,3.0,,985729.0,North Providence,Rhode Island,2904.0,1458.0,
83290.0,for_sale,159500.0,2.0,2.0,,601538.0,North Providence,Rhode Island,2904.0,875.0,2018-03-21
108039.0,for_sale,249900.0,2.0,2.0,,1139567.0,North Providence,Rhode Island,2904.0,1296.0,2001-01-02
77327.0,for_sale,199000.0,2.0,2.0,,13653.0,Providence,Rhode Island,2904.0,1036.0,2021-11-24
81672.0,for_sale,399900.0,5.0,5.0,0.1,1809280.0,Providence,Rhode Island,2904.0,2692.0,2014-09-05
67022.0,for_sale,420000.0,6.0,3.0,0.15,1831319.0,Providence,Rhode Island,2904.0,4339.0,
79362.0,for_sale,449000.0,2.0,2.0,,1395238.0,North Providence,Rhode Island,2904.0,1598.0,
45068.0,for_sale,179900.0,1.0,1.0,,424060.0,North Providence,Rhode Island,2904.0,806.0,2016-03-24
78724.0,for_sale,399900.0,2.0,1.0,1.12,541266.0,Auburn,New Hampshire,3032.0,1424.0,2004-03-19
99193.0,for_sale,715000.0,3.0,4.0,2.23,747230.0,Auburn,New Hampshire,3032.0,2744.0,
82455.0,for_sale,495000.0,,,6.58,1671077.0,Auburn,New Hampshire,3032.0,,
82455.0,for_sale,495000.0,,,4.86,18792.0,Auburn,New Hampshire,3032.0,,
91519.0,for_sale,695000.0,,,5.01,1156776.0,Auburn,New Hampshire,3032.0,,
7804.0,for_sale,489900.0,3.0,2.0,5.49,1296968.0,Chester,New Hampshire,3036.0,1657.0,
73423.0,for_sale,514900.0,3.0,3.0,3.6,1241705.0,Hopkinton,New Hampshire,3229.0,3248.0,
10685.0,for_sale,349900.0,3.0,1.0,0.14,1138976.0,Goffstown,New Hampshire,3045.0,972.0,
30768.0,for_sale,605000.0,4.0,3.0,1.84,1136364.0,Brookline,New Hampshire,3033.0,2935.0,2017-01-24
10685.0,for_sale,450000.0,3.0,3.0,0.38,438046.0,Chester,New Hampshire,3036.0,2428.0,
95050.0,for_sale,439900.0,2.0,4.0,,681711.0,Chester,New Hampshire,3036.0,2112.0,
10685.0,for_sale,949900.0,4.0,3.0,7.61,1465363.0,Chester,New Hampshire,3036.0,2997.0,
10685.0,for_sale,799900.0,4.0,3.0,2.01,1441033.0,Chester,New Hampshire,3036.0,2794.0,2015-07-01
79347.0,for_sale,1500000.0,,,204.35,1898774.0,Chester,New Hampshire,3036.0,,
25716.0,for_sale,227000.0,2.0,1.0,0.34,113199.0,Hooksett,New Hampshire,3106.0,1260.0,
10685.0,for_sale,189000.0,2.0,2.0,,894654.0,Epping,New Hampshire,3042.0,1420.0,
68557.0,for_sale,249900.0,,,5.38,1637832.0,Candia,New Hampshire,3034.0,,
74084.0,for_sale,199900.0,3.0,3.0,,1831835.0,Loudon,New Hampshire,3307.0,1680.0,
3057.0,for_sale,469900.0,4.0,2.0,0.18,1185114.0,Manchester,New Hampshire,3104.0,2019.0,2016-05-03
52749.0,for_sale,230000.0,3.0,1.0,0.1,501204.0,Manchester,New Hampshire,3102.0,864.0,
67856.0,for_sale,220000.0,2.0,1.0,0.25,654458.0,Allenstown,New Hampshire,3275.0,720.0,
7804.0,for_sale,415000.0,2.0,2.0,12.3,847490.0,New Boston,New Hampshire,3070.0,1978.0,
7804.0,for_sale,449900.0,3.0,3.0,1.1,695266.0,Northwood,New Hampshire,3261.0,2838.0,2007-06-29
7804.0,for_sale,609900.0,3.0,3.0,2.14,652716.0,Barrington,New Hampshire,3825.0,2738.0,2018-04-27
12665.0,for_sale,479900.0,3.0,3.0,0.94,331945.0,Nottingham,New Hampshire,3290.0,1756.0,2015-11-18
30668.0,for_sale,324900.0,2.0,2.0,,1566932.0,Concord,New Hampshire,3301.0,1973.0,2017-05-24
11608.0,for_sale,349900.0,2.0,1.0,0.29,1192550.0,Hampstead,New Hampshire,3841.0,963.0,
67856.0,for_sale,564900.0,4.0,3.0,7.8,281473.0,Goffstown,New Hampshire,3045.0,2624.0,2022-01-24
15891.0,for_sale,184721.0,2.0,1.0,0.04,1758961.0,Salem,New Hampshire,3079.0,686.0,2018-09-28
78726.0,for_sale,474900.0,7.0,3.0,0.18,975236.0,Manchester,New Hampshire,3104.0,3316.0,
11297.0,for_sale,415000.0,3.0,2.0,0.37,848135.0,Goffstown,New Hampshire,3045.0,1728.0,2017-03-09
53497.0,for_sale,549900.0,3.0,3.0,0.32,1417626.0,Manchester,New Hampshire,3104.0,2948.0,2013-05-17
10685.0,for_sale,276900.0,3.0,1.0,0.31,847746.0,Raymond,New Hampshire,3077.0,1080.0,2008-01-28
53283.0,for_sale,425000.0,4.0,2.0,0.19,1244845.0,Manchester,New Hampshire,3109.0,1784.0,
53283.0,for_sale,469900.0,3.0,3.0,3.8,687528.0,Deerfield,New Hampshire,3037.0,2212.0,2019-12-09
46174.0,for_sale,649900.0,4.0,3.0,7.7,917766.0,Deerfield,New Hampshire,3037.0,2552.0,2015-05-19
73013.0,for_sale,599000.0,1.0,1.0,0.74,1105699.0,Deerfield,New Hampshire,3037.0,2964.0,2013-09-09
7804.0,for_sale,529900.0,3.0,2.0,4.0,1470930.0,Deerfield,New Hampshire,3037.0,1896.0,2009-03-23
10685.0,for_sale,150000.0,,,4.3,1943067.0,Deerfield,New Hampshire,3037.0,,
10685.0,for_sale,250000.0,,,19.3,1848353.0,Deerfield,New Hampshire,3037.0,,
55379.0,for_sale,149900.0,,,3.68,1567505.0,Deerfield,New Hampshire,3037.0,,
55379.0,for_sale,154900.0,,,3.51,1567504.0,Deerfield,New Hampshire,3037.0,,
55385.0,for_sale,154900.0,,,3.03,1567501.0,Deerfield,New Hampshire,3037.0,,
55379.0,for_sale,154900.0,,,3.03,1567500.0,Deerfield,New Hampshire,3037.0,,
10685.0,for_sale,225000.0,,,7.0,1966621.0,Deerfield,New Hampshire,3037.0,,
52617.0,for_sale,350000.0,,,25.53,1861385.0,Deerfield,New Hampshire,3037.0,,
16195.0,for_sale,539900.0,3.0,3.0,0.69,601367.0,Deerfield,New Hampshire,3037.0,2808.0,2022-02-23
73013.0,for_sale,620000.0,4.0,3.0,3.06,1312304.0,Deerfield,New Hampshire,3037.0,2762.0,2013-07-12
16195.0,for_sale,529900.0,3.0,3.0,3.68,1071705.0,Deerfield,New Hampshire,3037.0,2808.0,
16195.0,for_sale,624900.0,3.0,3.0,7.6,1923507.0,Deerfield,New Hampshire,3037.0,2128.0,
44758.0,for_sale,234000.0,2.0,2.0,0.29,1141161.0,Derry,New Hampshire,3038.0,948.0,
10685.0,for_sale,160000.0,2.0,2.0,,439372.0,Derry,New Hampshire,3038.0,1188.0,
67377.0,for_sale,440000.0,3.0,2.0,0.63,1511624.0,Derry,New Hampshire,3038.0,1541.0,2015-06-30
53497.0,for_sale,260000.0,,5.0,0.31,1335387.0,Derry,New Hampshire,3038.0,3700.0,
79347.0,for_sale,3000000.0,,,479.7,197592.0,Derry,New Hampshire,3038.0,,
53283.0,for_sale,695000.0,,,5.5,107444.0,Derry,New Hampshire,3038.0,,2004-09-20
98086.0,for_sale,85000.0,2.0,1.0,,894652.0,Epping,New Hampshire,3042.0,850.0,
22611.0,for_sale,425000.0,3.0,2.0,1.0,1566682.0,Epping,New Hampshire,3042.0,1520.0,2012-11-14
53283.0,for_sale,149900.0,3.0,2.0,,894653.0,Epping,New Hampshire,3042.0,1236.0,
52617.0,for_sale,895000.0,4.0,3.0,9.08,1004188.0,Epping,New Hampshire,3042.0,4884.0,
98086.0,for_sale,619900.0,5.0,2.0,1.21,764787.0,Epping,New Hampshire,3042.0,2504.0,2007-11-19
78726.0,for_sale,899900.0,4.0,4.0,2.19,523943.0,Epping,New Hampshire,3042.0,3203.0,2019-12-18
98716.0,for_sale,603950.0,2.0,2.0,,1984651.0,Epping,New Hampshire,3042.0,1710.0,
52612.0,for_sale,120000.0,,,3.0,1946468.0,Epping,New Hampshire,3042.0,,
98716.0,for_sale,600850.0,2.0,2.0,,1984653.0,Epping,New Hampshire,3042.0,1710.0,
98716.0,for_sale,532300.0,2.0,2.0,,1984648.0,Epping,New Hampshire,3042.0,1463.0,
